run_id,task_id,variant_id,track,architecture,backend,thinking_enabled,language_stressor,schema_stressor,context_stressor,efficiency_stressor,failure_summary,answer_match,arg_exact,avoidable_retries,completion_tokens,controller_repair_count,evidence_hit_rate,exact_match,final_state_match,hallucinated_tool_rate,interface_reliability_score,latency_ms,malformed_call_rate,mrr,ndcg,prompt_tokens,recall_at_k,recovery_correct,steps_taken,success,token_budget_used,tool_exact
20260409T165905Z_modular_agent_004_repo_lookup_patch_agent_004_repo_lookup_patch_clean,agent_004_repo_lookup_patch,agent_004_repo_lookup_patch_clean,full_stack,modular,mlx,False,,,,,none,1.0,1.0,0,45,0,,,1.0,0.0,1.0,1071,0.0,,,351,,1.0,3,1.0,,1.0
20260409T165906Z_modular_agent_005_search_then_create_agent_005_search_then_create_clean,agent_005_search_then_create,agent_005_search_then_create_clean,full_stack,modular,mlx,False,,,,,none,1.0,1.0,0,47,0,,,1.0,0.0,1.0,1175,0.0,,,411,,1.0,2,1.0,,1.0
20260409T165907Z_modular_agent_006_ops_budget_compare_agent_006_ops_budget_compare_clean,agent_006_ops_budget_compare,agent_006_ops_budget_compare_clean,full_stack,modular,mlx,False,,,,,none,1.0,1.0,0,15,0,,,1.0,0.0,1.0,710,0.0,,,339,,1.0,2,1.0,,1.0
20260409T165908Z_modular_agent_007_direct_repo_patch_agent_007_direct_repo_patch_clean,agent_007_direct_repo_patch,agent_007_direct_repo_patch_clean,full_stack,modular,mlx,False,,,,,none,1.0,1.0,0,24,0,,,1.0,0.0,1.0,802,0.0,,,296,,1.0,2,1.0,,1.0
20260409T165909Z_modular_agent_008_billing_screenshot_patch_agent_008_billing_screenshot_patch_clean,agent_008_billing_screenshot_patch,agent_008_billing_screenshot_patch_clean,full_stack,modular,mlx,False,,,,,none,1.0,1.0,0,22,0,,,1.0,0.0,1.0,796,0.0,,,293,,1.0,2,1.0,,1.0
20260409T165910Z_modular_agent_009_reschedule_vendor_agent_009_reschedule_vendor_clean,agent_009_reschedule_vendor,agent_009_reschedule_vendor_clean,full_stack,modular,mlx,False,,,,,none,1.0,1.0,0,64,0,,,1.0,0.0,1.0,1609,0.0,,,479,,1.0,2,1.0,,1.0
20260409T165911Z_modular_agent_010_parallel_audit_patch_agent_010_parallel_audit_patch_clean,agent_010_parallel_audit_patch,agent_010_parallel_audit_patch_clean,full_stack,modular,mlx,False,,,,,none,1.0,1.0,0,22,0,,,1.0,0.0,1.0,878,0.0,,,366,,1.0,3,1.0,,1.0
20260409T165912Z_modular_agent_011_runbook_guided_patch_agent_011_runbook_guided_patch_clean,agent_011_runbook_guided_patch,agent_011_runbook_guided_patch_clean,full_stack,modular,mlx,False,,,,,none,1.0,1.0,0,45,0,,,1.0,0.0,1.0,1157,0.0,,,339,,1.0,2,1.0,,1.0
20260409T165913Z_modular_agent_012_billing_guardrail_patch_agent_012_billing_guardrail_patch_clean,agent_012_billing_guardrail_patch,agent_012_billing_guardrail_patch_clean,full_stack,modular,mlx,False,,,,,none,1.0,1.0,0,43,0,,,1.0,0.0,1.0,1205,0.0,,,361,,1.0,2,1.0,,1.0
20260409T165947Z_monolith_think_001_math_think_001_math_clean,think_001_math,think_001_math_clean,thinking,monolith,hf,False,,,,,none,1.0,,0,3,0,,1.0,,0.0,,2175,0.0,,,94,,,0,1.0,,
20260409T165948Z_monolith_think_002_discount_think_002_discount_clean,think_002_discount,think_002_discount_clean,thinking,monolith,hf,False,,,,,none,1.0,,0,5,0,,1.0,,0.0,,666,0.0,,,105,,,0,1.0,,
20260409T165949Z_monolith_think_003_policy_reasoning_think_003_policy_reasoning_clean,think_003_policy_reasoning,think_003_policy_reasoning_clean,thinking,monolith,hf,False,,,,,none,1.0,,0,4,0,,1.0,,0.0,,723,0.0,,,163,,,0,1.0,,
20260409T165950Z_monolith_think_004_code_fix_think_004_code_fix_clean,think_004_code_fix,think_004_code_fix_clean,thinking,monolith,hf,False,,,,,none,1.0,,0,7,0,,1.0,,0.0,,946,0.0,,,100,,,0,1.0,,
20260409T165950Z_monolith_think_005_release_owner_think_005_release_owner_clean,think_005_release_owner,think_005_release_owner_clean,thinking,monolith,hf,False,,,,,none,1.0,,0,3,0,,1.0,,0.0,,627,0.0,,,138,,,0,1.0,,
20260409T165953Z_monolith_think_006_screenshot_security_think_006_screenshot_security_clean,think_006_screenshot_security,think_006_screenshot_security_clean,thinking,monolith,hf,False,,,,,none,1.0,,0,10,0,,1.0,,0.0,,3144,0.0,,,348,,,0,1.0,,
20260409T165956Z_monolith_think_007_doc_image_summary_think_007_doc_image_summary_clean,think_007_doc_image_summary,think_007_doc_image_summary_clean,thinking,monolith,hf,False,,,,,none,1.0,,0,7,0,,1.0,,0.0,,2580,0.0,,,345,,,0,1.0,,
20260409T165958Z_monolith_think_011_incident_screenshot_toggle_think_011_incident_screenshot_toggle_clean,think_011_incident_screenshot_toggle,think_011_incident_screenshot_toggle_clean,thinking,monolith,hf,False,,,,,"failed, answer_mismatch, image_grounding_miss",0.0,,0,4,0,,0.0,,0.0,,2060,0.0,,,348,,,0,0.0,,
20260409T170001Z_monolith_think_012_billing_invoice_lock_think_012_billing_invoice_lock_clean,think_012_billing_invoice_lock,think_012_billing_invoice_lock_clean,thinking,monolith,hf,False,,,,,none,1.0,,0,4,0,,1.0,,0.0,,2619,0.0,,,351,,,0,1.0,,
20260409T170002Z_monolith_think_008_schedule_choice_think_008_schedule_choice_clean,think_008_schedule_choice,think_008_schedule_choice_clean,thinking,monolith,hf,False,,,,,none,1.0,,0,5,0,,1.0,,0.0,,915,0.0,,,108,,,0,1.0,,
20260409T170003Z_monolith_think_009_budget_summary_think_009_budget_summary_clean,think_009_budget_summary,think_009_budget_summary_clean,thinking,monolith,hf,False,,,,,none,1.0,,0,8,0,,1.0,,0.0,,1074,0.0,,,131,,,0,1.0,,
20260409T170003Z_monolith_think_010_repo_reasoning_think_010_repo_reasoning_clean,think_010_repo_reasoning,think_010_repo_reasoning_clean,thinking,monolith,hf,False,,,,,none,1.0,,0,6,0,,1.0,,0.0,,698,0.0,,,105,,,0,1.0,,
20260409T170053Z_monolith_think_001_math_think_001_math_clean,think_001_math,think_001_math_clean,thinking,monolith,hf,True,,,,,none,1.0,,0,137,0,,1.0,,0.0,,14636,0.0,,,95,,,0,1.0,,
20260409T170129Z_monolith_think_002_discount_think_002_discount_clean,think_002_discount,think_002_discount_clean,thinking,monolith,hf,True,,,,,none,1.0,,0,370,0,,1.0,,0.0,,36473,0.0,,,106,,,0,1.0,,
20260409T170130Z_monolith_think_003_policy_reasoning_think_003_policy_reasoning_clean,think_003_policy_reasoning,think_003_policy_reasoning_clean,thinking,monolith,hf,True,,,,,none,1.0,,0,4,0,,1.0,,0.0,,702,0.0,,,164,,,0,1.0,,
20260409T170142Z_monolith_think_004_code_fix_think_004_code_fix_clean,think_004_code_fix,think_004_code_fix_clean,thinking,monolith,hf,True,,,,,none,1.0,,0,147,0,,1.0,,0.0,,11926,0.0,,,101,,,0,1.0,,
20260409T170153Z_monolith_think_005_release_owner_think_005_release_owner_clean,think_005_release_owner,think_005_release_owner_clean,thinking,monolith,hf,True,,,,,none,1.0,,0,141,0,,1.0,,0.0,,11056,0.0,,,139,,,0,1.0,,
20260409T170232Z_monolith_think_006_screenshot_security_think_006_screenshot_security_clean,think_006_screenshot_security,think_006_screenshot_security_clean,thinking,monolith,hf,True,,,,,"failed, answer_mismatch, image_grounding_miss",0.0,,0,384,0,,0.0,,0.0,,38425,0.0,,,349,,,0,0.0,,
20260409T170306Z_monolith_think_007_doc_image_summary_think_007_doc_image_summary_clean,think_007_doc_image_summary,think_007_doc_image_summary_clean,thinking,monolith,hf,True,,,,,"failed, answer_missing, generation_truncated, thinking_overflow",0.0,,0,384,0,,0.0,,0.0,,34121,0.0,,,346,,,0,0.0,,
20260409T170337Z_monolith_think_011_incident_screenshot_toggle_think_011_incident_screenshot_toggle_clean,think_011_incident_screenshot_toggle,think_011_incident_screenshot_toggle_clean,thinking,monolith,hf,True,,,,,"failed, answer_missing, generation_truncated, thinking_overflow",0.0,,0,384,0,,0.0,,0.0,,31409,0.0,,,349,,,0,0.0,,
20260409T170405Z_monolith_think_012_billing_invoice_lock_think_012_billing_invoice_lock_clean,think_012_billing_invoice_lock,think_012_billing_invoice_lock_clean,thinking,monolith,hf,True,,,,,none,1.0,,0,313,0,,1.0,,0.0,,28366,0.0,,,352,,,0,1.0,,
20260409T170417Z_monolith_think_008_schedule_choice_think_008_schedule_choice_clean,think_008_schedule_choice,think_008_schedule_choice_clean,thinking,monolith,hf,True,,,,,none,1.0,,0,145,0,,1.0,,0.0,,11294,0.0,,,109,,,0,1.0,,
20260409T170418Z_monolith_think_009_budget_summary_think_009_budget_summary_clean,think_009_budget_summary,think_009_budget_summary_clean,thinking,monolith,hf,True,,,,,none,1.0,,0,8,0,,1.0,,0.0,,951,0.0,,,132,,,0,1.0,,
20260409T170434Z_monolith_think_010_repo_reasoning_think_010_repo_reasoning_clean,think_010_repo_reasoning,think_010_repo_reasoning_clean,thinking,monolith,hf,True,,,,,none,1.0,,0,218,0,,1.0,,0.0,,16213,0.0,,,106,,,0,1.0,,
20260409T170533Z_hybrid_retr_001_budget_delta_retr_001_budget_delta_clean,retr_001_budget_delta,retr_001_budget_delta_clean,retrieval,hybrid,hf,False,,,,,none,1.0,,0,17,0,1.0,,,0.0,,7798,0.0,1.0,1.0,142,1.0,,0,1.0,2,
20260409T170540Z_hybrid_retr_002_policy_conflict_retr_002_policy_conflict_clean,retr_002_policy_conflict,retr_002_policy_conflict_clean,retrieval,hybrid,hf,False,,,,,none,1.0,,0,25,0,1.0,,,0.0,,4850,0.0,1.0,1.0,159,1.0,,0,1.0,3,
20260409T170545Z_hybrid_retr_003_incident_multimodal_retr_003_incident_multimodal_clean,retr_003_incident_multimodal,retr_003_incident_multimodal_clean,retrieval,hybrid,hf,False,,,,,none,1.0,,0,3,0,1.0,,,0.0,,4930,0.0,0.5,0.6309297535714575,419,1.0,,0,1.0,2,
20260409T170551Z_hybrid_retr_004_flag_lookup_retr_004_flag_lookup_clean,retr_004_flag_lookup,retr_004_flag_lookup_clean,retrieval,hybrid,hf,False,,,,,none,1.0,,0,20,0,1.0,,,0.0,,3807,0.0,1.0,1.0,132,1.0,,0,1.0,2,
20260409T170555Z_hybrid_retr_005_revenue_conflict_retr_005_revenue_conflict_clean,retr_005_revenue_conflict,retr_005_revenue_conflict_clean,retrieval,hybrid,hf,False,,,,,none,1.0,,0,13,0,1.0,,,0.0,,2640,0.0,1.0,1.0,155,1.0,,0,1.0,3,
20260409T170559Z_hybrid_retr_006_root_cause_retr_006_root_cause_clean,retr_006_root_cause,retr_006_root_cause_clean,retrieval,hybrid,hf,False,,,,,none,1.0,,0,16,0,1.0,,,0.0,,3349,0.0,1.0,1.0,153,1.0,,0,1.0,3,
20260409T170602Z_hybrid_retr_007_hiring_freeze_retr_007_hiring_freeze_clean,retr_007_hiring_freeze,retr_007_hiring_freeze_clean,retrieval,hybrid,hf,False,,,,,none,1.0,,0,10,0,1.0,,,0.0,,2283,0.0,1.0,1.0,128,1.0,,0,1.0,2,
20260409T170607Z_hybrid_retr_008_billing_lock_retr_008_billing_lock_clean,retr_008_billing_lock,retr_008_billing_lock_clean,retrieval,hybrid,hf,False,,,,,none,1.0,,0,3,0,1.0,,,0.0,,4352,0.0,1.0,1.0,421,1.0,,0,1.0,2,
20260409T170609Z_hybrid_retr_009_report_synthesis_retr_009_report_synthesis_clean,retr_009_report_synthesis,retr_009_report_synthesis_clean,retrieval,hybrid,hf,False,,,,,none,1.0,,0,10,0,1.0,,,0.0,,2066,0.0,1.0,1.0,146,1.0,,0,1.0,2,
20260409T170612Z_hybrid_retr_010_rollout_mode_retr_010_rollout_mode_clean,retr_010_rollout_mode,retr_010_rollout_mode_clean,retrieval,hybrid,hf,False,,,,,none,1.0,,0,12,0,1.0,,,0.0,,2150,0.0,1.0,1.0,142,1.0,,0,1.0,2,
20260409T170615Z_hybrid_retr_011_approval_policy_retr_011_approval_policy_clean,retr_011_approval_policy,retr_011_approval_policy_clean,retrieval,hybrid,hf,False,,,,,none,1.0,,0,10,0,1.0,,,0.0,,2533,0.0,1.0,1.0,165,1.0,,0,1.0,3,
20260409T170620Z_hybrid_retr_012_rollout_toggle_multimodal_retr_012_rollout_toggle_multimodal_clean,retr_012_rollout_toggle_multimodal,retr_012_rollout_toggle_multimodal_clean,retrieval,hybrid,hf,False,,,,,none,1.0,,0,3,0,1.0,,,0.0,,4111,0.0,1.0,1.0,431,1.0,,0,1.0,2,
20260409T170938Z_modular_tool_001_calendar_search_tool_001_calendar_search_clean,tool_001_calendar_search,tool_001_calendar_search_clean,tool_routing,modular,hf,False,,,,,none,,1.0,0,99,1,,,,0.0,0.9999999999999999,24766,0.0,,,495,,1.0,1,1.0,,1.0
20260409T171000Z_modular_tool_002_create_event_tool_002_create_event_clean,tool_002_create_event,tool_002_create_event_clean,tool_routing,modular,hf,False,,,,,none,,1.0,0,112,1,,,,0.0,0.9999999999999999,21525,0.0,,,624,,1.0,1,1.0,,1.0
20260409T171016Z_modular_tool_003_repo_lookup_tool_003_repo_lookup_clean,tool_003_repo_lookup,tool_003_repo_lookup_clean,tool_routing,modular,hf,False,,,,,none,,1.0,0,64,1,,,,0.0,0.9999999999999999,16035,0.0,,,440,,1.0,1,1.0,,1.0
20260409T171024Z_modular_tool_004_repo_read_tool_004_repo_read_clean,tool_004_repo_read,tool_004_repo_read_clean,tool_routing,modular,hf,False,,,,,none,,1.0,0,54,1,,,,0.0,0.9999999999999999,8004,0.0,,,466,,1.0,1,1.0,,1.0
20260409T171037Z_modular_tool_005_image_inspection_tool_005_image_inspection_clean,tool_005_image_inspection,tool_005_image_inspection_clean,tool_routing,modular,hf,False,,,,,none,,1.0,0,72,1,,,,0.0,0.9999999999999999,12769,0.0,,,495,,1.0,1,1.0,,1.0
20260409T171048Z_modular_tool_006_budget_compare_call_tool_006_budget_compare_call_clean,tool_006_budget_compare_call,tool_006_budget_compare_call_clean,tool_routing,modular,hf,False,,,,,none,,1.0,0,69,1,,,,0.0,0.9999999999999999,11666,0.0,,,514,,1.0,1,1.0,,1.0
20260409T171105Z_modular_tool_007_event_update_tool_007_event_update_clean,tool_007_event_update,tool_007_event_update_clean,tool_routing,modular,hf,False,,,,,none,,1.0,0,100,1,,,,0.0,0.9999999999999999,16406,0.0,,,626,,1.0,1,1.0,,1.0
20260409T171114Z_modular_tool_008_patch_record_tool_008_patch_record_clean,tool_008_patch_record,tool_008_patch_record_clean,tool_routing,modular,hf,False,,,,,"failed, wrong_tool, arg_mismatch",,0.0,0,59,1,,,,0.0,0.25,9646,0.0,,,475,,1.0,1,0.0,,0.0
20260409T171134Z_modular_tool_009_parallel_context_check_tool_009_parallel_context_check_clean,tool_009_parallel_context_check,tool_009_parallel_context_check_clean,tool_routing,modular,hf,False,,,,,none,,1.0,0,86,1,,,,0.0,0.9999999999999999,19349,0.0,,,630,,1.0,2,1.0,,1.0
20260409T171150Z_modular_tool_010_validator_ready_tool_010_validator_ready_clean,tool_010_validator_ready,tool_010_validator_ready_clean,tool_routing,modular,hf,False,,,,,none,,1.0,0,99,1,,,,0.0,0.9999999999999999,16296,0.0,,,626,,1.0,1,1.0,,1.0
20260409T171155Z_modular_tool_011_latest_budget_lookup_tool_011_latest_budget_lookup_clean,tool_011_latest_budget_lookup,tool_011_latest_budget_lookup_clean,tool_routing,modular,hf,False,,,,,none,,1.0,0,72,1,,,,0.0,0.9999999999999999,5189,0.0,,,505,,1.0,1,1.0,,1.0
20260409T171159Z_modular_tool_012_billing_patch_record_tool_012_billing_patch_record_clean,tool_012_billing_patch_record,tool_012_billing_patch_record_clean,tool_routing,modular,hf,False,,,,,"failed, wrong_tool, arg_mismatch",,0.0,0,59,1,,,,0.0,0.25,3785,0.0,,,475,,1.0,1,0.0,,0.0
20260409T171451Z_modular_agent_011_runbook_guided_patch_agent_011_runbook_guided_patch_clean,agent_011_runbook_guided_patch,agent_011_runbook_guided_patch_clean,full_stack,modular,hf,False,,,,,none,1.0,1.0,0,186,2,,,1.0,0.0,1.0,40920,0.0,,,1131,,1.0,2,1.0,,1.0
20260409T171509Z_modular_agent_012_billing_guardrail_patch_agent_012_billing_guardrail_patch_clean,agent_012_billing_guardrail_patch,agent_012_billing_guardrail_patch_clean,full_stack,modular,hf,False,,,,,none,1.0,1.0,0,154,2,,,1.0,0.0,1.0,16855,0.0,,,1179,,1.0,2,1.0,,1.0
