run_id,episode_id,role_family,lane,workspace_id,benchmark_tags,artifact_quality_score,browser_workflow_score,strict_interface_score,recovered_execution_score,revision_responsiveness,memory_retention_score,escalation_correctness,collateral_damage_free,human_time_ratio,controller_repair_count,argument_repair_count,controller_fallback_count,intent_override_count,raw_planning_clean_rate,role_readiness_score
20260413T184230701728Z_episode_kwa_finance_live_committee_hold,kwa_finance_live_committee_hold,finance,live_web_stress,finance-live-committee-hold,"knowledge_work_arena,live_web_stress,finance",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0889,0.0,0.0,0.0,0.0,1.0,1.0
20260413T184234018293Z_episode_kwa_exec_live_vendor_access_hold,kwa_exec_live_vendor_access_hold,executive_assistant,live_web_stress,exec-live-vendor-access-hold,"knowledge_work_arena,live_web_stress,executive_assistant",1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.16,0.0,0.0,0.0,0.0,1.0,0.9769
20260413T184237929044Z_episode_kwa_jobs_live_screening_hold,kwa_jobs_live_screening_hold,job_application_ops,live_web_stress,jobs-live-screening-hold,"knowledge_work_arena,live_web_stress,job_application_ops",1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.16,0.5,0.0,0.5,0.0,0.5,0.9769
20260413T184244602800Z_episode_kwa_finance_live_billing_patch_hold,kwa_finance_live_billing_patch_hold,finance,live_web_stress,finance-live-billing-patch-hold,"knowledge_work_arena,live_web_stress,finance",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0889,0.5,0.5,0.0,0.0,0.5,1.0
20260413T184250655511Z_episode_kwa_exec_live_stale_brief_hold,kwa_exec_live_stale_brief_hold,executive_assistant,live_web_stress,exec-live-stale-brief-hold,"knowledge_work_arena,live_web_stress,executive_assistant",1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.16,0.0,0.0,0.0,0.0,1.0,0.9769
20260413T184253879902Z_episode_kwa_jobs_live_constraint_hold,kwa_jobs_live_constraint_hold,job_application_ops,live_web_stress,jobs-live-constraint-hold,"knowledge_work_arena,live_web_stress,job_application_ops",1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.16,0.5,0.0,0.5,0.0,0.5,0.9769
20260413T184300545551Z_episode_kwa_finance_live_stale_assumption_hold,kwa_finance_live_stale_assumption_hold,finance,live_web_stress,finance-live-stale-assumption-hold,"knowledge_work_arena,live_web_stress,finance",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0889,0.0,0.0,0.0,0.0,1.0,1.0
20260413T184303736968Z_episode_kwa_exec_live_visual_dashboard_brief,kwa_exec_live_visual_dashboard_brief,executive_assistant,live_web_stress,exec-live-visual-dashboard-brief,"knowledge_work_arena,live_web_stress,executive_assistant,visual_ui_ops,visual_kwa",1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.16,2.5,0.5,0.0,0.0,0.5,0.9942
20260413T184322217864Z_episode_kwa_jobs_live_visual_form_hold,kwa_jobs_live_visual_form_hold,job_application_ops,live_web_stress,jobs-live-visual-form-hold,"knowledge_work_arena,live_web_stress,job_application_ops,visual_ui_ops,visual_kwa",1.0,1.0,1.0,1.0,0.8125,1.0,1.0,1.0,0.16,1.5,0.0,0.5,0.0,0.5,0.9826
20260413T184338150456Z_episode_kwa_finance_live_visual_invoice_hold,kwa_finance_live_visual_invoice_hold,finance,live_web_stress,finance-live-visual-invoice-hold,"knowledge_work_arena,live_web_stress,finance,visual_document,visual_kwa",1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.0889,3.5,1.0,0.0,0.0,0.0,0.9942
20260413T184358556781Z_episode_kwa_exec_live_latest_action_resume_hold_v4,kwa_exec_live_latest_action_resume_hold_v4,executive_assistant,live_web_stress,exec-live-latest-action-resume-hold-v4,"knowledge_work_arena,live_web_stress,executive_assistant,visual_ui_ops,visual_kwa,harnessability_resume,harnessability_project_memory,direction_following_latest_instruction,tool_api",0.8889,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.16,2.5,0.0,0.5,0.5,0.0,0.9716
20260413T184421049597Z_episode_kwa_jobs_live_phone_patch_resume_hold_v4,kwa_jobs_live_phone_patch_resume_hold_v4,job_application_ops,live_web_stress,jobs-live-phone-patch-resume-hold-v4,"knowledge_work_arena,live_web_stress,job_application_ops,visual_ui_ops,visual_kwa,harnessability_resume,harnessability_project_memory,direction_following_latest_instruction,tool_api",1.0,1.0,1.0,1.0,0.8125,1.0,1.0,1.0,0.16,3.0,0.5,0.0,0.5,0.0,0.9826
20260413T184440097592Z_episode_kwa_finance_live_invoice_lock_direction_hold_v4,kwa_finance_live_invoice_lock_direction_hold_v4,finance,live_web_stress,finance-live-invoice-lock-direction-hold-v4,"knowledge_work_arena,live_web_stress,finance,visual_document,visual_kwa,harnessability_approval_resume,direction_following_stale_override,tool_cli",0.875,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.0889,2.0,0.5,0.0,0.5,0.0,0.9687
20260413T184451488911Z_episode_kwa_exec_live_backlog_resume_hold_v5,kwa_exec_live_backlog_resume_hold_v5,executive_assistant,live_web_stress,exec-live-backlog-resume-hold-v5,"knowledge_work_arena,live_web_stress,executive_assistant,visual_ui_ops,visual_kwa,harnessability_resume,harnessability_project_memory,direction_following_latest_instruction,tool_api,tool_function_call",0.8889,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.16,3.5,0.5,0.0,0.5,0.0,0.9716
20260413T184524169027Z_episode_kwa_jobs_live_email_block_resume_hold_v5,kwa_jobs_live_email_block_resume_hold_v5,job_application_ops,live_web_stress,jobs-live-email-block-resume-hold-v5,"knowledge_work_arena,live_web_stress,job_application_ops,visual_ui_ops,visual_kwa,harnessability_resume,harnessability_project_memory,direction_following_conflict,tool_cli,tool_function_call",1.0,1.0,1.0,1.0,0.8125,1.0,1.0,1.0,0.16,3.0,0.0,1.0,0.0,0.0,0.9826
20260413T184557081128Z_episode_kwa_finance_live_diff_review_hold_v5,kwa_finance_live_diff_review_hold_v5,finance,live_web_stress,finance-live-diff-review-hold-v5,"knowledge_work_arena,live_web_stress,finance,visual_document,harnessability_approval_resume,direction_following_stale_override,tool_cli,tool_api",0.875,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.0889,1.0,0.0,0.5,0.5,0.0,0.9687
