run_id,episode_id,role_family,lane,workspace_id,benchmark_tags,artifact_quality_score,browser_workflow_score,strict_interface_score,recovered_execution_score,revision_responsiveness,memory_retention_score,escalation_correctness,collateral_damage_free,human_time_ratio,controller_repair_count,argument_repair_count,controller_fallback_count,intent_override_count,raw_planning_clean_rate,role_readiness_score
20260413T183648811722Z_episode_kwa_jobs_constraint_preservation_hold,kwa_jobs_constraint_preservation_hold,job_application_ops,replayable_core,jobs-constraint-preservation-hold,"knowledge_work_arena,replayable_core,job_application_ops",1.0,0.9833,1.0,1.0,0.75,1.0,1.0,1.0,0.16,0.5,0.0,0.5,0.0,0.5,0.975
20260413T183655634710Z_episode_kwa_finance_stale_assumption_hold,kwa_finance_stale_assumption_hold,finance,replayable_core,finance-stale-assumption-hold,"knowledge_work_arena,replayable_core,finance",1.0,0.9833,1.0,1.0,1.0,1.0,1.0,1.0,0.0889,0.0,0.0,0.0,0.0,1.0,0.9981
20260413T183658908900Z_episode_kwa_exec_visual_dashboard_brief,kwa_exec_visual_dashboard_brief,executive_assistant,replayable_core,exec-visual-dashboard-brief,"knowledge_work_arena,replayable_core,executive_assistant,visual_ui_ops,visual_kwa",1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,0.16,2.0,0.0,0.5,0.0,0.5,0.9942
20260413T183718064379Z_episode_kwa_jobs_visual_form_hold,kwa_jobs_visual_form_hold,job_application_ops,replayable_core,jobs-visual-form-hold,"knowledge_work_arena,replayable_core,job_application_ops,visual_ui_ops,visual_kwa",1.0,0.9773,1.0,1.0,0.8125,1.0,1.0,1.0,0.16,2.0,0.5,0.0,0.0,0.5,0.9801
20260413T183732197528Z_episode_kwa_finance_visual_invoice_hold,kwa_finance_visual_invoice_hold,finance,replayable_core,finance-visual-invoice-hold,"knowledge_work_arena,replayable_core,finance,visual_document,visual_kwa",1.0,0.9615,1.0,1.0,0.9375,1.0,1.0,1.0,0.0889,2.5,1.0,0.0,0.0,0.0,0.9899
20260413T183752486446Z_episode_kwa_exec_latest_action_resume_hold_v4,kwa_exec_latest_action_resume_hold_v4,executive_assistant,replayable_core,exec-latest-action-resume-hold-v4,"knowledge_work_arena,replayable_core,executive_assistant,visual_ui_ops,visual_kwa,harnessability_resume,harnessability_project_memory,direction_following_latest_instruction,tool_api",0.8889,0.975,1.0,1.0,0.9375,1.0,1.0,1.0,0.16,2.5,0.0,0.5,0.5,0.0,0.9688
20260413T183814686064Z_episode_kwa_jobs_phone_patch_resume_hold_v4,kwa_jobs_phone_patch_resume_hold_v4,job_application_ops,replayable_core,jobs-phone-patch-resume-hold-v4,"knowledge_work_arena,replayable_core,job_application_ops,visual_ui_ops,visual_kwa,harnessability_resume,harnessability_project_memory,direction_following_latest_instruction,tool_cli",1.0,0.975,1.0,1.0,0.8125,1.0,1.0,1.0,0.16,2.5,0.0,0.5,0.5,0.0,0.9799
20260413T183834606163Z_episode_kwa_finance_invoice_lock_direction_hold_v4,kwa_finance_invoice_lock_direction_hold_v4,finance,replayable_core,finance-invoice-lock-direction-hold-v4,"knowledge_work_arena,replayable_core,finance,visual_document,visual_kwa,harnessability_approval_resume,direction_following_stale_override,tool_api",0.875,0.975,1.0,1.0,0.9375,1.0,1.0,1.0,0.0889,1.5,0.5,0.5,0.0,0.0,0.966
20260413T183845666576Z_episode_kwa_exec_backlog_resume_hold_v5,kwa_exec_backlog_resume_hold_v5,executive_assistant,replayable_core,exec-backlog-resume-hold-v5,"knowledge_work_arena,replayable_core,executive_assistant,visual_ui_ops,visual_kwa,harnessability_resume,harnessability_project_memory,direction_following_latest_instruction,tool_api,tool_function_call",0.8889,0.975,1.0,1.0,0.9375,1.0,1.0,1.0,0.16,3.0,0.0,0.5,0.5,0.0,0.9688
20260413T183918928194Z_episode_kwa_jobs_email_block_resume_hold_v5,kwa_jobs_email_block_resume_hold_v5,job_application_ops,replayable_core,jobs-email-block-resume-hold-v5,"knowledge_work_arena,replayable_core,job_application_ops,visual_ui_ops,visual_kwa,harnessability_resume,harnessability_project_memory,direction_following_conflict,tool_cli,tool_function_call",1.0,0.975,1.0,1.0,0.8125,1.0,1.0,1.0,0.16,3.0,0.0,1.0,0.0,0.0,0.9799
20260413T183952040579Z_episode_kwa_finance_diff_review_hold_v5,kwa_finance_diff_review_hold_v5,finance,replayable_core,finance-diff-review-hold-v5,"knowledge_work_arena,replayable_core,finance,visual_document,harnessability_approval_resume,direction_following_stale_override,tool_cli,tool_api",0.875,0.975,1.0,1.0,0.9375,1.0,1.0,1.0,0.0889,1.0,0.0,0.5,0.5,0.0,0.966
